user_id,account_create_month,purchase_month,purchase_count
416,2023-12-01,2023-12-31,1
416,2023-12-01,2024-01-01,4
417,2024-01-01,2024-01-31,1
418,2024-02-01,2024-03-02,1
418,2024-02-01,2024-04-01,1
418,2024-02-01,2024-05-01,1
419,2024-03-01,2024-03-31,1
419,2024-03-01,2024-04-01,1
419,2024-03-01,2024-05-01,2
420,2024-04-01,2024-05-01,3
421,2023-11-01,2023-12-01,1
422,2023-12-01,2023-12-31,1
422,2023-12-01,2024-01-01,2
423,2023-12-01,2023-12-31,1
423,2023-12-01,2024-01-01,3
424,2024-01-01,2024-01-31,1
424,2024-01-01,2024-03-01,5
425,2024-02-01,2024-03-02,1
425,2024-02-01,2024-04-01,1
425,2024-02-01,2024-05-01,3
426,2024-03-01,2024-03-31,1
426,2024-03-01,2024-04-01,1
426,2024-03-01,2024-05-01,1
427,2024-04-01,2024-05-01,3
428,2023-11-01,2023-12-01,4
429,2023-12-01,2023-12-31,1
429,2023-12-01,2024-01-01,5
430,2023-12-01,2023-12-31,1
430,2023-12-01,2024-01-01,2
431,2024-01-01,2024-01-31,1
431,2024-01-01,2024-03-01,5
432,2024-02-01,2024-03-02,1
432,2024-02-01,2024-04-01,1
432,2024-02-01,2024-05-01,1
433,2024-03-01,2024-03-31,1
433,2024-03-01,2024-04-01,1
433,2024-03-01,2024-05-01,2
434,2024-04-01,2024-05-01,3
435,2023-11-01,2023-12-01,6
436,2023-12-01,2023-12-31,1
436,2023-12-01,2024-01-01,2
437,2023-12-01,2023-12-31,1
437,2023-12-01,2024-01-01,5
438,2024-01-01,2024-01-31,1
438,2024-01-01,2024-03-01,3
439,2024-02-01,2024-03-02,1
439,2024-02-01,2024-04-01,1
439,2024-02-01,2024-05-01,3
440,2024-03-01,2024-03-31,1
440,2024-03-01,2024-04-01,1
440,2024-03-01,2024-05-01,1
441,2024-04-01,2024-05-01,3
442,2023-11-01,2023-12-01,5
443,2023-12-01,2023-12-31,1
443,2023-12-01,2024-01-01,2
444,2023-12-01,2023-12-31,1
444,2023-12-01,2024-01-01,2
445,2024-01-01,2024-01-31,1
445,2024-01-01,2024-03-01,2
446,2024-02-01,2024-03-02,1
446,2024-02-01,2024-04-01,1
446,2024-02-01,2024-05-01,4
447,2024-03-01,2024-03-31,1
447,2024-03-01,2024-04-01,1
447,2024-03-01,2024-05-01,1
448,2024-04-01,2024-05-01,3
449,2023-11-01,2023-12-01,4
450,2023-12-01,2023-12-31,1
451,2023-12-01,2023-12-31,1
451,2023-12-01,2024-01-01,5
452,2024-01-01,2024-01-31,1
452,2024-01-01,2024-03-01,2
453,2024-02-01,2024-03-02,1
453,2024-02-01,2024-04-01,1
453,2024-02-01,2024-05-01,2
454,2024-03-01,2024-03-31,1
454,2024-03-01,2024-04-01,1
454,2024-03-01,2024-05-01,1
455,2024-04-01,2024-05-01,5
456,2023-11-01,2023-12-01,6
457,2023-12-01,2023-12-31,1
457,2023-12-01,2024-01-01,5
458,2023-12-01,2023-12-31,1
458,2023-12-01,2024-01-01,3
459,2024-01-01,2024-01-31,1
459,2024-01-01,2024-03-01,3
460,2024-02-01,2024-03-02,1
460,2024-02-01,2024-04-01,1
460,2024-02-01,2024-05-01,1
461,2024-03-01,2024-03-31,1
461,2024-03-01,2024-04-01,1
461,2024-03-01,2024-05-01,1
462,2024-04-01,2024-05-01,4
463,2023-11-01,2023-12-01,3
464,2023-12-01,2023-12-31,1
464,2023-12-01,2024-01-01,2
465,2023-12-01,2023-12-31,1
465,2023-12-01,2024-01-01,2
466,2024-01-01,2024-01-31,1
466,2024-01-01,2024-03-01,2
467,2024-02-01,2024-03-02,1
467,2024-02-01,2024-04-01,1
467,2024-02-01,2024-05-01,2
468,2024-03-01,2024-03-31,1
468,2024-03-01,2024-04-01,1
468,2024-03-01,2024-05-01,1
469,2024-04-01,2024-05-01,3
470,2023-11-01,2023-12-01,3
471,2023-12-01,2023-12-31,1
472,2023-12-01,2023-12-31,1
472,2023-12-01,2024-01-01,3
473,2024-01-01,2024-01-31,1
473,2024-01-01,2024-03-01,2
474,2024-02-01,2024-03-02,1
474,2024-02-01,2024-04-01,1
474,2024-02-01,2024-05-01,4
475,2024-03-01,2024-03-31,1
475,2024-03-01,2024-04-01,1
475,2024-03-01,2024-05-01,1
476,2024-04-01,2024-05-01,3
477,2023-11-01,2023-12-01,3
478,2023-12-01,2023-12-31,1
478,2023-12-01,2024-01-01,3
479,2023-12-01,2023-12-31,1
479,2023-12-01,2024-01-01,2
480,2024-01-01,2024-01-31,1
480,2024-01-01,2024-03-01,2
481,2024-02-01,2024-03-02,1
481,2024-02-01,2024-04-01,1
481,2024-02-01,2024-05-01,1
482,2024-03-01,2024-03-31,1
483,2024-04-01,2024-05-01,3
484,2023-11-01,2023-12-01,3
485,2023-12-01,2023-12-31,1
485,2023-12-01,2024-01-01,3
486,2023-12-01,2023-12-31,1
486,2023-12-01,2024-01-01,4
487,2024-01-01,2024-01-31,1
487,2024-01-01,2024-03-01,3
488,2024-02-01,2024-03-02,1
488,2024-02-01,2024-04-01,1
488,2024-02-01,2024-05-01,2
489,2024-03-01,2024-03-31,1
489,2024-03-01,2024-04-01,1
489,2024-03-01,2024-05-01,3
490,2024-04-01,2024-05-01,1
491,2023-11-01,2023-12-01,4
492,2023-12-01,2023-12-31,1
492,2023-12-01,2024-01-01,3
493,2023-12-01,2023-12-31,1
493,2023-12-01,2024-01-01,4
494,2024-01-01,2024-01-31,1
495,2024-02-01,2024-03-02,1
495,2024-02-01,2024-04-01,1
495,2024-02-01,2024-05-01,1
496,2024-03-01,2024-03-31,1
496,2024-03-01,2024-04-01,1
496,2024-03-01,2024-05-01,4
497,2024-04-01,2024-05-01,6
498,2023-11-01,2023-12-01,3
499,2023-12-01,2023-12-31,1
499,2023-12-01,2024-01-01,4
500,2023-12-01,2023-12-31,1
500,2023-12-01,2024-01-01,3
501,2024-01-01,2024-01-31,1
501,2024-01-01,2024-03-01,2
502,2024-02-01,2024-03-02,1
502,2024-02-01,2024-04-01,1
502,2024-02-01,2024-05-01,1
503,2024-03-01,2024-03-31,1
503,2024-03-01,2024-04-01,1
503,2024-03-01,2024-05-01,1
504,2024-04-01,2024-05-01,1
505,2023-11-01,2023-12-01,1
506,2023-12-01,2023-12-31,1
506,2023-12-01,2024-01-01,2
507,2023-12-01,2023-12-31,1
507,2023-12-01,2024-01-01,2
508,2024-01-01,2024-01-31,1
508,2024-01-01,2024-03-01,5
509,2024-02-01,2024-03-02,1
509,2024-02-01,2024-04-01,1
509,2024-02-01,2024-05-01,4
510,2024-03-01,2024-03-31,1
510,2024-03-01,2024-04-01,1
510,2024-03-01,2024-05-01,1
511,2024-04-01,2024-05-01,1
512,2023-11-01,2023-12-01,6
513,2023-12-01,2023-12-31,1
513,2023-12-01,2024-01-01,2
514,2023-12-01,2023-12-31,1
514,2023-12-01,2024-01-01,2
515,2024-01-01,2024-01-31,1
515,2024-01-01,2024-03-01,5
516,2024-02-01,2024-03-02,1
516,2024-02-01,2024-04-01,1
516,2024-02-01,2024-05-01,1
517,2024-03-01,2024-03-31,1
517,2024-03-01,2024-04-01,1
517,2024-03-01,2024-05-01,4
518,2024-04-01,2024-05-01,3
519,2023-11-01,2023-12-01,3
520,2023-12-01,2023-12-31,1
520,2023-12-01,2024-01-01,2
521,2023-12-01,2023-12-31,1
522,2024-01-01,2024-01-31,1
522,2024-01-01,2024-03-01,2
523,2024-02-01,2024-03-02,1
523,2024-02-01,2024-04-01,1
523,2024-02-01,2024-05-01,1
524,2024-03-01,2024-03-31,1
524,2024-03-01,2024-04-01,1
524,2024-03-01,2024-05-01,3
525,2024-04-01,2024-05-01,3
526,2023-11-01,2023-12-01,3
527,2023-12-01,2023-12-31,1
527,2023-12-01,2024-01-01,3
528,2023-12-01,2023-12-31,1
528,2023-12-01,2024-01-01,2
529,2024-01-01,2024-01-31,1
529,2024-01-01,2024-03-01,5
530,2024-02-01,2024-03-02,1
530,2024-02-01,2024-04-01,1
530,2024-02-01,2024-05-01,2
531,2024-03-01,2024-03-31,1
531,2024-03-01,2024-04-01,1
531,2024-03-01,2024-05-01,2
532,2024-04-01,2024-05-01,4
533,2023-11-01,2023-12-01,3
534,2023-12-01,2023-12-31,1
534,2023-12-01,2024-01-01,5
535,2023-12-01,2023-12-31,1
536,2024-01-01,2024-01-31,1
536,2024-01-01,2024-03-01,5
537,2024-02-01,2024-03-02,1
537,2024-02-01,2024-04-01,1
537,2024-02-01,2024-05-01,4
538,2024-03-01,2024-03-31,1
538,2024-03-01,2024-04-01,1
538,2024-03-01,2024-05-01,1
539,2024-04-01,2024-05-01,3
540,2023-11-01,2023-12-01,4
541,2023-12-01,2023-12-31,1
541,2023-12-01,2024-01-01,2
542,2023-12-01,2023-12-31,1
542,2023-12-01,2024-01-01,2
543,2024-01-01,2024-01-31,1
543,2024-01-01,2024-03-01,3
544,2024-02-01,2024-03-02,1
544,2024-02-01,2024-04-01,1
544,2024-02-01,2024-05-01,4
545,2024-03-01,2024-03-31,1
545,2024-03-01,2024-04-01,1
545,2024-03-01,2024-05-01,4
546,2024-04-01,2024-05-01,1
547,2023-11-01,2023-12-01,6
548,2023-12-01,2023-12-31,1
548,2023-12-01,2024-01-01,5
549,2023-12-01,2023-12-31,1
549,2023-12-01,2024-01-01,2
550,2024-01-01,2024-01-31,1
550,2024-01-01,2024-03-01,2
551,2024-02-01,2024-03-02,1
552,2024-03-01,2024-03-31,1
552,2024-03-01,2024-04-01,1
552,2024-03-01,2024-05-01,2
553,2024-04-01,2024-05-01,3
554,2023-11-01,2023-12-01,5
555,2023-12-01,2023-12-31,1
555,2023-12-01,2024-01-01,3
556,2023-12-01,2023-12-31,1
556,2023-12-01,2024-01-01,2
557,2024-01-01,2024-01-31,1
557,2024-01-01,2024-03-01,4
558,2024-02-01,2024-03-02,1
558,2024-02-01,2024-04-01,1
558,2024-02-01,2024-05-01,1
559,2024-03-01,2024-03-31,1
560,2024-04-01,2024-05-01,5
561,2023-11-01,2023-12-01,3
562,2023-12-01,2023-12-31,1
562,2023-12-01,2024-01-01,5
563,2023-12-01,2023-12-31,1
563,2023-12-01,2024-01-01,4
564,2024-01-01,2024-01-31,1
565,2024-02-01,2024-03-02,1
565,2024-02-01,2024-04-01,1
565,2024-02-01,2024-05-01,4
566,2024-03-01,2024-03-31,1
566,2024-03-01,2024-04-01,1
566,2024-03-01,2024-05-01,1
567,2024-04-01,2024-05-01,3
568,2023-11-01,2023-12-01,3
569,2023-12-01,2023-12-31,1
569,2023-12-01,2024-01-01,3
570,2023-12-01,2023-12-31,1
570,2023-12-01,2024-01-01,3
571,2024-01-01,2024-01-31,1
571,2024-01-01,2024-03-01,5
572,2024-02-01,2024-03-02,1
572,2024-02-01,2024-04-01,1
572,2024-02-01,2024-05-01,2
573,2024-03-01,2024-03-31,1
573,2024-03-01,2024-04-01,1
573,2024-03-01,2024-05-01,1
574,2024-04-01,2024-05-01,1
575,2023-11-01,2023-12-01,3
576,2023-12-01,2023-12-31,1
576,2023-12-01,2024-01-01,2
577,2023-12-01,2023-12-31,1
577,2023-12-01,2024-01-01,3
578,2024-01-01,2024-01-31,1
578,2024-01-01,2024-03-01,2
579,2024-02-01,2024-03-02,1
579,2024-02-01,2024-04-01,1
579,2024-02-01,2024-05-01,3
580,2024-03-01,2024-03-31,1
580,2024-03-01,2024-04-01,1
580,2024-03-01,2024-05-01,1
581,2024-04-01,2024-05-01,5
582,2023-11-01,2023-12-01,3
583,2023-12-01,2023-12-31,1
583,2023-12-01,2024-01-01,5
584,2023-12-01,2023-12-31,1
584,2023-12-01,2024-01-01,2
585,2024-01-01,2024-01-31,1
585,2024-01-01,2024-03-01,2
586,2024-02-01,2024-03-02,1
586,2024-02-01,2024-04-01,1
586,2024-02-01,2024-05-01,4
587,2024-03-01,2024-03-31,1
587,2024-03-01,2024-04-01,1
587,2024-03-01,2024-05-01,2
588,2024-04-01,2024-05-01,3
589,2023-11-01,2023-12-01,6
590,2023-12-01,2023-12-31,1
590,2023-12-01,2024-01-01,5
591,2023-12-01,2023-12-31,1
591,2023-12-01,2024-01-01,5
592,2024-01-01,2024-01-31,1
592,2024-01-01,2024-03-01,2
593,2024-02-01,2024-03-02,1
593,2024-02-01,2024-04-01,1
593,2024-02-01,2024-05-01,4
594,2024-03-01,2024-03-31,1
594,2024-03-01,2024-04-01,1
594,2024-03-01,2024-05-01,1
595,2024-04-01,2024-05-01,3
596,2023-11-01,2023-12-01,3
597,2023-12-01,2023-12-31,1
597,2023-12-01,2024-01-01,2
598,2023-12-01,2023-12-31,1
598,2023-12-01,2024-01-01,4
599,2024-01-01,2024-01-31,1
599,2024-01-01,2024-03-01,2
600,2024-02-01,2024-03-02,1
600,2024-02-01,2024-04-01,1
600,2024-02-01,2024-05-01,1
601,2024-03-01,2024-03-31,1
601,2024-03-01,2024-04-01,1
601,2024-03-01,2024-05-01,2
602,2024-04-01,2024-05-01,3
603,2023-11-01,2023-12-01,4
604,2023-12-01,2023-12-31,1
604,2023-12-01,2024-01-01,4
605,2023-12-01,2023-12-31,1
606,2024-01-01,2024-01-31,1
607,2024-02-01,2024-03-02,1
607,2024-02-01,2024-04-01,1
607,2024-02-01,2024-05-01,2
608,2024-03-01,2024-03-31,1
608,2024-03-01,2024-04-01,1
608,2024-03-01,2024-05-01,2
609,2024-04-01,2024-05-01,6
610,2023-11-01,2023-12-01,1
611,2023-12-01,2023-12-31,1
612,2023-12-01,2023-12-31,1
612,2023-12-01,2024-01-01,2
613,2024-01-01,2024-01-31,1
613,2024-01-01,2024-03-01,2
614,2024-02-01,2024-03-02,1
614,2024-02-01,2024-04-01,1
614,2024-02-01,2024-05-01,2
615,2024-03-01,2024-03-31,1
615,2024-03-01,2024-04-01,1
615,2024-03-01,2024-05-01,4
616,2024-04-01,2024-05-01,4
617,2023-11-01,2023-12-01,3
618,2023-12-01,2023-12-31,1
618,2023-12-01,2024-01-01,5
619,2023-12-01,2023-12-31,1
619,2023-12-01,2024-01-01,2
620,2024-01-01,2024-01-31,1
620,2024-01-01,2024-03-01,2
621,2024-02-01,2024-03-02,1
621,2024-02-01,2024-04-01,1
621,2024-02-01,2024-05-01,1
622,2024-03-01,2024-03-31,1
622,2024-03-01,2024-04-01,1
622,2024-03-01,2024-05-01,3
623,2024-04-01,2024-05-01,4
624,2023-11-01,2023-12-01,3
625,2023-12-01,2023-12-31,1
625,2023-12-01,2024-01-01,4
626,2023-12-01,2023-12-31,1
626,2023-12-01,2024-01-01,3
627,2024-01-01,2024-01-31,1
628,2024-02-01,2024-03-02,1
628,2024-02-01,2024-04-01,1
628,2024-02-01,2024-05-01,1
629,2024-03-01,2024-03-31,1
629,2024-03-01,2024-04-01,1
629,2024-03-01,2024-05-01,2
630,2024-04-01,2024-05-01,3
631,2023-11-01,2023-12-01,3
632,2023-12-01,2023-12-31,1
632,2023-12-01,2024-01-01,2
633,2023-12-01,2023-12-31,1
633,2023-12-01,2024-01-01,2
634,2024-01-01,2024-01-31,1
634,2024-01-01,2024-03-01,5
635,2024-02-01,2024-03-02,1
635,2024-02-01,2024-04-01,1
635,2024-02-01,2024-05-01,3
636,2024-03-01,2024-03-31,1
636,2024-03-01,2024-04-01,1
636,2024-03-01,2024-05-01,1
637,2024-04-01,2024-05-01,3
638,2023-11-01,2023-12-01,3
639,2023-12-01,2023-12-31,1
639,2023-12-01,2024-01-01,2
640,2023-12-01,2023-12-31,1
640,2023-12-01,2024-01-01,3
641,2024-01-01,2024-01-31,1
641,2024-01-01,2024-03-01,3
642,2024-02-01,2024-03-02,1
643,2024-03-01,2024-03-31,1
643,2024-03-01,2024-04-01,1
643,2024-03-01,2024-05-01,2
644,2024-04-01,2024-05-01,3
645,2023-11-01,2023-12-01,6
646,2023-12-01,2023-12-31,1
646,2023-12-01,2024-01-01,3
647,2023-12-01,2023-12-31,1
647,2023-12-01,2024-01-01,2
648,2024-01-01,2024-01-31,1
648,2024-01-01,2024-03-01,2
649,2024-02-01,2024-03-02,1
649,2024-02-01,2024-04-01,1
649,2024-02-01,2024-05-01,4
650,2024-03-01,2024-03-31,1
650,2024-03-01,2024-04-01,1
650,2024-03-01,2024-05-01,2
651,2024-04-01,2024-05-01,5
652,2023-11-01,2023-12-01,6
653,2023-12-01,2023-12-31,1
653,2023-12-01,2024-01-01,2
654,2023-12-01,2023-12-31,1
654,2023-12-01,2024-01-01,2
655,2024-01-01,2024-01-31,1
655,2024-01-01,2024-03-01,2
656,2024-02-01,2024-03-02,1
657,2024-03-01,2024-03-31,1
657,2024-03-01,2024-04-01,1
657,2024-03-01,2024-05-01,2
658,2024-04-01,2024-05-01,4
659,2023-11-01,2023-12-01,3
660,2023-12-01,2023-12-31,1
660,2023-12-01,2024-01-01,2
661,2023-12-01,2023-12-31,1
661,2023-12-01,2024-01-01,2
662,2024-01-01,2024-01-31,1
662,2024-01-01,2024-03-01,2
663,2024-02-01,2024-03-02,1
664,2024-03-01,2024-03-31,1
664,2024-03-01,2024-04-01,1
664,2024-03-01,2024-05-01,4
665,2024-04-01,2024-05-01,6
666,2023-11-01,2023-12-01,1
667,2023-12-01,2023-12-31,1
667,2023-12-01,2024-01-01,4
668,2023-12-01,2023-12-31,1
668,2023-12-01,2024-01-01,2
669,2024-01-01,2024-01-31,1
669,2024-01-01,2024-03-01,3
670,2024-02-01,2024-03-02,1
670,2024-02-01,2024-04-01,1
670,2024-02-01,2024-05-01,2
671,2024-03-01,2024-03-31,1
671,2024-03-01,2024-04-01,1
671,2024-03-01,2024-05-01,3
672,2024-04-01,2024-05-01,4
673,2023-11-01,2023-12-01,6
674,2023-12-01,2023-12-31,1
674,2023-12-01,2024-01-01,2
675,2023-12-01,2023-12-31,1
675,2023-12-01,2024-01-01,2
676,2024-01-01,2024-01-31,1
676,2024-01-01,2024-03-01,4
677,2024-02-01,2024-03-02,1
677,2024-02-01,2024-04-01,1
677,2024-02-01,2024-05-01,1
678,2024-03-01,2024-03-31,1
678,2024-03-01,2024-04-01,1
678,2024-03-01,2024-05-01,1
679,2024-04-01,2024-05-01,4
680,2023-11-01,2023-12-01,4
681,2023-12-01,2023-12-31,1
681,2023-12-01,2024-01-01,5
682,2023-12-01,2023-12-31,1
682,2023-12-01,2024-01-01,2
683,2024-01-01,2024-01-31,1
683,2024-01-01,2024-03-01,3
684,2024-02-01,2024-03-02,1
684,2024-02-01,2024-04-01,1
684,2024-02-01,2024-05-01,4
685,2024-03-01,2024-03-31,1
685,2024-03-01,2024-04-01,1
685,2024-03-01,2024-05-01,1
686,2024-04-01,2024-05-01,6
687,2023-11-01,2023-12-01,4
688,2023-12-01,2023-12-31,1
688,2023-12-01,2024-01-01,3
689,2023-12-01,2023-12-31,1
689,2023-12-01,2024-01-01,2
690,2024-01-01,2024-01-31,1
690,2024-01-01,2024-03-01,2
691,2024-02-01,2024-03-02,1
691,2024-02-01,2024-04-01,1
691,2024-02-01,2024-05-01,1
692,2024-03-01,2024-03-31,1
693,2024-04-01,2024-05-01,3
694,2023-11-01,2023-12-01,6
695,2023-12-01,2023-12-31,1
695,2023-12-01,2024-01-01,3
696,2023-12-01,2023-12-31,1
696,2023-12-01,2024-01-01,3
697,2024-01-01,2024-01-31,1
697,2024-01-01,2024-03-01,5
698,2024-02-01,2024-03-02,1
699,2024-03-01,2024-03-31,1
700,2024-04-01,2024-05-01,3
701,2023-11-01,2023-12-01,6
702,2023-12-01,2023-12-31,1
702,2023-12-01,2024-01-01,2
703,2023-12-01,2023-12-31,1
703,2023-12-01,2024-01-01,5
704,2024-01-01,2024-01-31,1
704,2024-01-01,2024-03-01,5
705,2024-02-01,2024-03-02,1
705,2024-02-01,2024-04-01,1
705,2024-02-01,2024-05-01,4
706,2024-03-01,2024-03-31,1
706,2024-03-01,2024-04-01,1
706,2024-03-01,2024-05-01,4
707,2024-04-01,2024-05-01,3
708,2023-11-01,2023-12-01,3
709,2023-12-01,2023-12-31,1
709,2023-12-01,2024-01-01,5
710,2023-12-01,2023-12-31,1
710,2023-12-01,2024-01-01,2
711,2024-01-01,2024-01-31,1
712,2024-02-01,2024-03-02,1
712,2024-02-01,2024-04-01,1
712,2024-02-01,2024-05-01,2
713,2024-03-01,2024-03-31,1
713,2024-03-01,2024-04-01,1
713,2024-03-01,2024-05-01,1
714,2024-04-01,2024-05-01,6
715,2023-11-01,2023-12-01,4
716,2023-12-01,2023-12-31,1
717,2023-12-01,2023-12-31,1
717,2023-12-01,2024-01-01,4
718,2024-01-01,2024-01-31,1
718,2024-01-01,2024-03-01,2
719,2024-02-01,2024-03-02,1
719,2024-02-01,2024-04-01,1
719,2024-02-01,2024-05-01,1
720,2024-03-01,2024-03-31,1
720,2024-03-01,2024-04-01,1
720,2024-03-01,2024-05-01,4
721,2024-04-01,2024-05-01,3
722,2023-11-01,2023-12-01,1
723,2023-12-01,2023-12-31,1
723,2023-12-01,2024-01-01,3
724,2023-12-01,2023-12-31,1
724,2023-12-01,2024-01-01,3
725,2024-01-01,2024-01-31,1
725,2024-01-01,2024-03-01,2
726,2024-02-01,2024-03-02,1
726,2024-02-01,2024-04-01,1
726,2024-02-01,2024-05-01,1
727,2024-03-01,2024-03-31,1
727,2024-03-01,2024-04-01,1
727,2024-03-01,2024-05-01,3
728,2024-04-01,2024-05-01,3
729,2023-11-01,2023-12-01,5
730,2023-12-01,2023-12-31,1
730,2023-12-01,2024-01-01,2
731,2023-12-01,2023-12-31,1
731,2023-12-01,2024-01-01,2
732,2024-01-01,2024-01-31,1
732,2024-01-01,2024-03-01,5
733,2024-02-01,2024-03-02,1
733,2024-02-01,2024-04-01,1
733,2024-02-01,2024-05-01,2
734,2024-03-01,2024-03-31,1
734,2024-03-01,2024-04-01,1
734,2024-03-01,2024-05-01,3
735,2024-04-01,2024-05-01,4
736,2023-11-01,2023-12-01,3
737,2023-12-01,2023-12-31,1
737,2023-12-01,2024-01-01,3
738,2023-12-01,2023-12-31,1
738,2023-12-01,2024-01-01,3
739,2024-01-01,2024-01-31,1
739,2024-01-01,2024-03-01,3
740,2024-02-01,2024-03-02,1
740,2024-02-01,2024-04-01,1
740,2024-02-01,2024-05-01,1
741,2024-03-01,2024-03-31,1
741,2024-03-01,2024-04-01,1
741,2024-03-01,2024-05-01,2
742,2024-04-01,2024-05-01,6
743,2023-11-01,2023-12-01,1
744,2023-12-01,2023-12-31,1
744,2023-12-01,2024-01-01,3
745,2023-12-01,2023-12-31,1
745,2023-12-01,2024-01-01,2
746,2024-01-01,2024-01-31,1
747,2024-02-01,2024-03-02,1
747,2024-02-01,2024-04-01,1
747,2024-02-01,2024-05-01,1
748,2024-03-01,2024-03-31,1
749,2024-04-01,2024-05-01,3
750,2023-11-01,2023-12-01,3
751,2023-12-01,2023-12-31,1
751,2023-12-01,2024-01-01,5
752,2023-12-01,2023-12-31,1
752,2023-12-01,2024-01-01,5
753,2024-01-01,2024-01-31,1
753,2024-01-01,2024-03-01,5
754,2024-02-01,2024-03-02,1
754,2024-02-01,2024-04-01,1
754,2024-02-01,2024-05-01,2
755,2024-03-01,2024-03-31,1
755,2024-03-01,2024-04-01,1
755,2024-03-01,2024-05-01,1
756,2024-04-01,2024-05-01,5
757,2023-11-01,2023-12-01,4
758,2023-12-01,2023-12-31,1
758,2023-12-01,2024-01-01,2
759,2023-12-01,2023-12-31,1
759,2023-12-01,2024-01-01,5
760,2024-01-01,2024-01-31,1
760,2024-01-01,2024-03-01,5
761,2024-02-01,2024-03-02,1
761,2024-02-01,2024-04-01,1
761,2024-02-01,2024-05-01,1
762,2024-03-01,2024-03-31,1
762,2024-03-01,2024-04-01,1
762,2024-03-01,2024-05-01,1
763,2024-04-01,2024-05-01,4
764,2023-11-01,2023-12-01,5
765,2023-12-01,2023-12-31,1
766,2023-12-01,2023-12-31,1
766,2023-12-01,2024-01-01,5
767,2024-01-01,2024-01-31,1
767,2024-01-01,2024-03-01,3
768,2024-02-01,2024-03-02,1
768,2024-02-01,2024-04-01,1
768,2024-02-01,2024-05-01,4
769,2024-03-01,2024-03-31,1
769,2024-03-01,2024-04-01,1
769,2024-03-01,2024-05-01,1
770,2024-04-01,2024-05-01,4
771,2023-11-01,2023-12-01,1
772,2023-12-01,2023-12-31,1
773,2023-12-01,2023-12-31,1
773,2023-12-01,2024-01-01,5
774,2024-01-01,2024-01-31,1
774,2024-01-01,2024-03-01,2
775,2024-02-01,2024-03-02,1
775,2024-02-01,2024-04-01,1
775,2024-02-01,2024-05-01,2
776,2024-03-01,2024-03-31,1
776,2024-03-01,2024-04-01,1
776,2024-03-01,2024-05-01,3
777,2024-04-01,2024-05-01,6
778,2023-11-01,2023-12-01,3
779,2023-12-01,2023-12-31,1
779,2023-12-01,2024-01-01,2
780,2023-12-01,2023-12-31,1
781,2024-01-01,2024-01-31,1
781,2024-01-01,2024-03-01,4
782,2024-02-01,2024-03-02,1
782,2024-02-01,2024-04-01,1
782,2024-02-01,2024-05-01,3
783,2024-03-01,2024-03-31,1
783,2024-03-01,2024-04-01,1
783,2024-03-01,2024-05-01,4
784,2024-04-01,2024-05-01,5
785,2023-11-01,2023-12-01,3
786,2023-12-01,2023-12-31,1
786,2023-12-01,2024-01-01,2
787,2023-12-01,2023-12-31,1
787,2023-12-01,2024-01-01,3
788,2024-01-01,2024-01-31,1
788,2024-01-01,2024-03-01,2
789,2024-02-01,2024-03-02,1
790,2024-03-01,2024-03-31,1
790,2024-03-01,2024-04-01,1
790,2024-03-01,2024-05-01,3
791,2024-04-01,2024-05-01,1
792,2023-11-01,2023-12-01,6
793,2023-12-01,2023-12-31,1
793,2023-12-01,2024-01-01,2
794,2023-12-01,2023-12-31,1
795,2024-01-01,2024-01-31,1
795,2024-01-01,2024-03-01,3
796,2024-02-01,2024-03-02,1
796,2024-02-01,2024-04-01,1
796,2024-02-01,2024-05-01,1
797,2024-03-01,2024-03-31,1
797,2024-03-01,2024-04-01,1
797,2024-03-01,2024-05-01,1
798,2024-04-01,2024-05-01,6
799,2023-11-01,2023-12-01,3
800,2023-12-01,2023-12-31,1
800,2023-12-01,2024-01-01,2
801,2023-12-01,2023-12-31,1
801,2023-12-01,2024-01-01,2
802,2024-01-01,2024-01-31,1
802,2024-01-01,2024-03-01,5
803,2024-02-01,2024-03-02,1
803,2024-02-01,2024-04-01,1
803,2024-02-01,2024-05-01,1
804,2024-03-01,2024-03-31,1
804,2024-03-01,2024-04-01,1
804,2024-03-01,2024-05-01,4
805,2024-04-01,2024-05-01,3
806,2023-11-01,2023-12-01,6
807,2023-12-01,2023-12-31,1
807,2023-12-01,2024-01-01,2
808,2023-12-01,2023-12-31,1
808,2023-12-01,2024-01-01,2
809,2024-01-01,2024-01-31,1
809,2024-01-01,2024-03-01,2
810,2024-02-01,2024-03-02,1
810,2024-02-01,2024-04-01,1
810,2024-02-01,2024-05-01,1
811,2024-03-01,2024-03-31,1
812,2024-04-01,2024-05-01,6
813,2023-11-01,2023-12-01,3
814,2023-12-01,2023-12-31,1
814,2023-12-01,2024-01-01,3
815,2023-12-01,2023-12-31,1
815,2023-12-01,2024-01-01,2
816,2024-01-01,2024-01-31,1
816,2024-01-01,2024-03-01,3
817,2024-02-01,2024-03-02,1
817,2024-02-01,2024-04-01,1
817,2024-02-01,2024-05-01,1
818,2024-03-01,2024-03-31,1
818,2024-03-01,2024-04-01,1
818,2024-03-01,2024-05-01,2
819,2024-04-01,2024-05-01,3
820,2023-11-01,2023-12-01,3
821,2023-12-01,2023-12-31,1
821,2023-12-01,2024-01-01,3
822,2023-12-01,2023-12-31,1
822,2023-12-01,2024-01-01,2
823,2024-01-01,2024-01-31,1
823,2024-01-01,2024-03-01,4
824,2024-02-01,2024-03-02,1
824,2024-02-01,2024-04-01,1
